species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Adelie,Torgersen,37.19756305783578,20.514615579027197,187,3622,MALE
Adelie,Torgersen,41.05822126398056,17.094576817990518,191,4646,MALE
Adelie,Torgersen,35.48184816009793,18.23277664534272,193,4222,MALE
Adelie,Torgersen,42.857252447804406,18.09356142326134,194,3790,MALE
Adelie,Torgersen,37.99059678114886,18.69424999700835,183,3406,MALE
Adelie,Torgersen,41.94509389920463,18.00116357895599,201,4901,MALE
Adelie,Torgersen,43.302627105794265,20.038286051831,197,4120,MALE
Adelie,Torgersen,39.56817092835289,19.543810243247695,192,4117,MALE
Adelie,Torgersen,38.92143543545028,17.655492531380187,195,4224,MALE
Adelie,Torgersen,38.31972425091957,20.47147401333501,194,4503,MALE
Adelie,Torgersen,39.258663921571554,19.334908095483637,200,3545,MALE
Adelie,Torgersen,41.52891580055411,19.581940352553765,198,4316,MALE
Adelie,Torgersen,44.04605159609519,20.301471585009228,195,4427,MALE
Adelie,Torgersen,39.97443273108631,19.02993219899877,195,4127,MALE
Adelie,Torgersen,43.482437332352895,18.32005983442984,207,3920,MALE
Adelie,Torgersen,42.029446715391444,19.74679774259878,201,4018,MALE
Adelie,Torgersen,45.20052360606662,17.834548335457402,197,4008,MALE
Adelie,Torgersen,37.510861480293144,18.486483607080224,193,3972,MALE
Adelie,Torgersen,38.72967906677811,19.979873543582105,200,4191,MALE
Adelie,Torgersen,40.52486649117881,19.63423225741109,181,4308,MALE
Adelie,Torgersen,40.371646529650036,19.832859445850374,190,4521,MALE
Adelie,Torgersen,37.56316334289127,18.355591383080302,185,3772,MALE
Adelie,Torgersen,41.825791126476844,19.953742157662806,185,3950,MALE
Adelie,Torgersen,46.78566476552621,18.887463295580705,200,4266,MALE
Adelie,Torgersen,36.52263843190532,21.496007232557044,193,4331,MALE
Adelie,Torgersen,43.230815318447206,19.986524459734643,192,4338,MALE
Adelie,Torgersen,39.85627499465475,19.9191068435319,200,4032,MALE
Adelie,Torgersen,37.44834318844038,20.52528973756808,192,3964,MALE
Adelie,Torgersen,39.62198412156085,20.773036178405153,195,4083,MALE
Adelie,Torgersen,41.71497216566955,20.41895716555552,202,3947,MALE
Adelie,Torgersen,40.73653061719696,19.68260876832586,199,3964,MALE
Adelie,Torgersen,40.48965597850641,20.903585956379832,198,3540,MALE
Adelie,Torgersen,38.783854521885814,19.102826093313727,196,3783,MALE
Adelie,Torgersen,43.74733729195829,18.235293633857882,196,3996,MALE
Adelie,Torgersen,40.79264110791142,19.862661709715006,206,4146,MALE
Adelie,Torgersen,38.980101612747525,20.125574980318664,187,2982,MALE
Adelie,Torgersen,38.15991258658935,20.474348196346174,190,4116,MALE
Adelie,Torgersen,42.53410812197114,17.993151946828252,201,4295,MALE
Adelie,Torgersen,46.213418375690566,21.14064520037279,187,4090,MALE
Adelie,Torgersen,41.495419512999874,20.239038977384425,194,3839,MALE
Adelie,Torgersen,42.85253763692716,17.665999310265704,191,3829,MALE
Adelie,Torgersen,40.06657730353027,20.078016651938135,192,3681,MALE
Adelie,Torgersen,37.05884470511496,20.19689333923555,191,4138,MALE
Adelie,Torgersen,38.97448446291665,20.216337387715896,194,3990,MALE
Adelie,Torgersen,42.0888958343479,19.997392243568072,200,4825,MALE
Adelie,Torgersen,41.051791020184524,20.614373925661642,193,4047,MALE
Adelie,Torgersen,40.7573817118888,20.292760705617223,191,4429,MALE
Adelie,Torgersen,37.61708379509471,19.4802815317932,200,3809,MALE
Adelie,Torgersen,43.65990042188858,17.838103746650955,192,3544,MALE
Adelie,Torgersen,45.57867790613132,18.995666104435134,192,4362,MALE
Adelie,Torgersen,37.84967618468017,19.626197299815864,186,4056,MALE
Adelie,Torgersen,39.79678086121919,18.40659318943656,196,3594,MALE
Adelie,Torgersen,39.79551381113842,19.813571439477755,189,3504,MALE
Adelie,Torgersen,43.61426044749443,19.3340109152089,198,4016,MALE
Adelie,Torgersen,41.06217511322802,20.21210589709802,207,4088,MALE
Adelie,Torgersen,35.85300475743051,19.817552862254164,179,3163,MALE
Adelie,Torgersen,34.391884729325966,19.05073920966486,186,4107,MALE
Adelie,Torgersen,37.303958489272226,18.70075715287223,197,4362,MALE
Adelie,Torgersen,37.41193180063778,20.086942382696297,190,3896,MALE
Adelie,Torgersen,45.74904689442137,17.381390350079695,197,3479,MALE
Adelie,Torgersen,39.38323229207439,19.098239972224047,184,3686,MALE
Adelie,Torgersen,39.71374604291657,19.546992562660407,195,3988,MALE
Adelie,Torgersen,40.14235242433908,18.314242628163797,194,4230,MALE
Adelie,Torgersen,40.6397120113608,17.57825721185399,193,3704,MALE
Adelie,Torgersen,46.16950432801752,18.636091514968292,196,4098,MALE
Adelie,Torgersen,42.61748184779269,20.510894587381767,187,4143,MALE
Adelie,Torgersen,42.166575438982456,18.305064461367913,204,3690,MALE
Adelie,Torgersen,40.515145950771064,20.689209684054624,191,3609,MALE
Adelie,Torgersen,39.168750802114815,17.775326832501058,197,4246,MALE
Adelie,Torgersen,42.43253991220179,18.54542790150559,196,3832,MALE
Adelie,Torgersen,45.62897737728631,18.61022794757892,201,4581,MALE
Adelie,Torgersen,44.239242290785754,18.817051332292408,194,4592,MALE
Adelie,Torgersen,38.79334368870163,18.81499223131882,195,4528,MALE
Adelie,Torgersen,36.80270082219868,20.29079913240152,190,3773,MALE
Adelie,Torgersen,37.87735743367135,19.524814829801,195,3728,MALE
Adelie,Torgersen,37.88379984634416,18.796652522126905,199,4654,MALE
Adelie,Torgersen,42.537038080514264,19.966402445478934,206,3713,MALE
Adelie,Torgersen,44.56893870251956,17.740599403508575,200,4458,MALE
Adelie,Torgersen,38.19824009024387,18.44163197111947,192,3746,MALE
Adelie,Torgersen,45.849673985755246,16.66009336440072,198,4091,MALE
Adelie,Torgersen,40.310474097777174,19.65969166406271,202,4143,MALE
Adelie,Torgersen,43.19808039992339,18.153968735932146,194,3884,MALE
Adelie,Torgersen,40.50308447707076,19.169377876314645,201,4012,MALE
Adelie,Torgersen,41.411040618373804,20.05776238934785,196,3665,MALE
Adelie,Torgersen,35.09435852049009,21.60717335770421,197,4484,MALE
Adelie,Torgersen,39.04125274942638,19.333650360155286,200,4140,MALE
Adelie,Torgersen,37.32565467651448,19.273912229366008,188,3911,MALE
Adelie,Torgersen,43.69855634548656,19.310451734607394,203,4538,MALE
Adelie,Torgersen,34.84738900338531,20.31416163531674,189,3628,MALE
Adelie,Torgersen,36.7222434505912,20.419578050703983,193,3723,MALE
Adelie,Torgersen,43.639198574394214,19.94168632884336,201,4338,MALE
Adelie,Torgersen,40.50882617272146,19.191260067928,189,4502,MALE
Adelie,Torgersen,42.73851032637708,18.539776815913896,208,4559,MALE
Adelie,Torgersen,40.9791585690031,19.974490485886644,201,3988,MALE
Adelie,Torgersen,40.13838427363483,18.71183317899635,198,3686,MALE
Adelie,Torgersen,38.675265474979845,18.85544962689615,195,4389,MALE
Adelie,Torgersen,40.80970732619708,18.52315110650081,193,4184,MALE
Adelie,Torgersen,41.461722608596276,19.3085819195184,192,4191,MALE
Adelie,Torgersen,38.59713352067392,20.89956556032844,199,4248,MALE
Adelie,Torgersen,41.47778770699174,15.662429077260077,188,3897,MALE
Adelie,Torgersen,44.64346884649872,18.074108353171543,208,4241,MALE
Adelie,Torgersen,37.45371546648215,20.355265866819646,187,3604,MALE
Adelie,Torgersen,35.41093781163751,19.053656807903632,180,3656,MALE
Adelie,Torgersen,40.32792293413124,19.583137583476333,201,4602,MALE
Adelie,Torgersen,43.57545886235864,20.536875614158756,202,5328,MALE
Adelie,Torgersen,40.89317860493662,18.07066810907336,190,3515,MALE
Adelie,Torgersen,42.45795350540142,18.50894574934356,202,4275,MALE
Adelie,Torgersen,43.58857946455567,18.772208289149255,196,3651,MALE
Adelie,Torgersen,41.73722399778351,18.433604790431776,191,4790,MALE
Adelie,Torgersen,46.8711973461661,18.970458360678283,194,4853,MALE
Adelie,Torgersen,42.276124445720306,18.884123571322778,195,3360,MALE
Adelie,Torgersen,39.62432541887876,19.383450024464487,191,4319,MALE
Adelie,Torgersen,40.087315163327446,21.108584591756028,188,4084,MALE
Adelie,Torgersen,36.407668800361414,18.825976556026387,192,4311,MALE
Adelie,Torgersen,38.59707816740371,21.60338670336108,202,4544,MALE
Adelie,Torgersen,40.76563540926416,20.16789887651003,189,4097,MALE
Adelie,Torgersen,36.83320472486495,19.88346137383942,192,3686,MALE
Adelie,Torgersen,39.07974818448457,19.246292999240847,190,4229,MALE
Adelie,Torgersen,39.50439963482888,19.176935581117103,183,3446,MALE
Adelie,Torgersen,44.57521150271068,18.18611972978491,204,4403,MALE
Adelie,Torgersen,41.40106520333062,17.466662520735575,205,3882,MALE
Adelie,Torgersen,44.475970966536785,17.85059038879559,200,4410,MALE
Adelie,Torgersen,41.21623569730867,16.887978236796368,190,4015,MALE
Adelie,Torgersen,40.97192797585566,19.095531396439544,192,4114,MALE
Adelie,Torgersen,41.61003371910733,19.43983876339513,205,3834,MALE
Adelie,Torgersen,42.16068187532984,22.7501602253577,194,3295,MALE
Adelie,Torgersen,40.04752488090544,20.7850621124791,192,4546,MALE
Adelie,Torgersen,40.77729786243732,19.899611578247484,201,4169,MALE
Adelie,Torgersen,39.150384270860336,20.120659954994526,198,4445,MALE
Adelie,Torgersen,34.9320988019496,20.43701940830549,189,3993,MALE
Adelie,Torgersen,42.29927072577262,21.18250685889526,203,4101,MALE
Adelie,Torgersen,39.504569036491496,20.114907244956893,201,4759,MALE
Adelie,Torgersen,44.22502568291803,18.73994001977365,200,3827,MALE
Adelie,Torgersen,48.94765015813435,17.659824066372835,190,4227,MALE
Adelie,Torgersen,40.19437539099567,20.165724910525192,199,4440,MALE
Adelie,Torgersen,33.34846755636752,20.55313210811225,196,3892,MALE
Adelie,Torgersen,40.22612340154106,19.89810227809879,195,3836,MALE
Adelie,Torgersen,39.16529601003735,19.25945750612909,197,4746,MALE
Adelie,Torgersen,39.673252949534664,19.691586819552832,190,3744,MALE
Adelie,Torgersen,45.654803036115275,21.220433557914227,199,3710,MALE
Adelie,Torgersen,42.101324769655044,18.868654464695656,198,4542,MALE
Adelie,Torgersen,42.820408774913496,18.806384388697047,191,4480,MALE
Adelie,Torgersen,37.69625542539449,20.766428902028522,194,4503,MALE
Adelie,Torgersen,45.12287311729043,18.89442149612845,195,3955,MALE
Adelie,Torgersen,39.183915458749766,18.90628118834669,192,3657,MALE
Adelie,Torgersen,41.135118121060366,17.59701429576281,200,3861,MALE
Adelie,Torgersen,42.20107911217436,16.66600114363018,195,3827,MALE
Adelie,Torgersen,40.80326705496659,19.379070267277267,200,3744,MALE
Adelie,Torgersen,39.86033562681685,19.40524937245696,195,4255,MALE
Adelie,Torgersen,38.235331502912146,20.39074115955187,192,3914,MALE
Adelie,Torgersen,42.56323536360928,18.707812492358123,201,4220,MALE
Adelie,Torgersen,42.83230512444148,20.53453997074949,190,3777,MALE
Adelie,Torgersen,42.98949899718594,17.544401101022324,186,3756,MALE
Adelie,Torgersen,43.2560376746735,19.073027824319894,201,3678,MALE
Adelie,Torgersen,42.402377902218355,19.360677648840298,200,3949,MALE
Adelie,Torgersen,37.68178545833115,19.18134031934393,190,4074,MALE
Adelie,Torgersen,40.8987570751775,18.030119205621606,193,4789,MALE
Adelie,Torgersen,41.25138994068258,19.31865175067551,198,4021,MALE
Adelie,Torgersen,35.28972210185491,18.59869252242235,188,3985,MALE
Adelie,Torgersen,36.129044801779074,21.282288825190296,201,3946,MALE
Adelie,Torgersen,43.2252767691136,18.903898470225943,203,4095,MALE
Adelie,Torgersen,42.33040368227005,18.364285155207433,194,3924,MALE
Adelie,Torgersen,40.056660212594565,18.3154526138198,190,4381,MALE
Adelie,Torgersen,43.09524982250516,18.659699751087174,194,3672,MALE
Adelie,Torgersen,44.14940281161304,16.446551618255352,205,4308,MALE
Adelie,Torgersen,36.44396953679833,21.317812319704935,186,3744,MALE
Adelie,Torgersen,40.147503661991806,17.679590772541527,194,4147,MALE
Adelie,Torgersen,41.75362793870459,19.37063373098285,190,4488,MALE
Adelie,Torgersen,42.36999569915093,19.74204588222873,205,4365,MALE
Adelie,Torgersen,43.91609372417774,19.854590497972765,191,4053,MALE
Adelie,Torgersen,43.39782980130673,18.838126107917894,201,4205,MALE
Adelie,Torgersen,44.49495665672691,21.17763611820992,199,4760,MALE
Adelie,Torgersen,41.74613304776597,19.386224770394232,185,3221,MALE
Adelie,Torgersen,44.244363073052924,18.458264257378417,190,3016,MALE
Adelie,Torgersen,40.204299323067985,19.397529850686627,197,4431,MALE
Adelie,Torgersen,36.76721365980456,18.770630125344873,194,3590,MALE
Adelie,Torgersen,46.4515585100314,19.683989301172332,202,4262,MALE
Adelie,Torgersen,40.8390251231381,20.15674505135754,196,3891,MALE
Adelie,Torgersen,43.72168434296611,17.679015474008363,199,4198,MALE
Adelie,Torgersen,37.76980603017658,19.13509213555168,197,3786,MALE
Adelie,Torgersen,38.97226215044787,21.046901788750255,200,3973,MALE
Adelie,Torgersen,38.4078525308852,20.255959446605107,196,4261,MALE
Adelie,Torgersen,43.08626959859804,18.693329872389818,199,4906,MALE
Adelie,Torgersen,47.07435642120211,19.901141376673426,202,3583,MALE
Adelie,Torgersen,39.99722951331086,19.05747309134547,200,3731,MALE
Adelie,Torgersen,40.65699658476643,18.466525090162104,196,4037,MALE
Adelie,Torgersen,43.34795497356327,21.27027433521402,200,4296,MALE
Adelie,Torgersen,44.67745089669362,20.145822588196413,198,4226,MALE
Adelie,Torgersen,41.0989678873032,21.1418278027686,193,3982,MALE
Adelie,Torgersen,40.111324097348344,19.195340056126323,196,4683,MALE
Adelie,Torgersen,35.27484470410825,20.763857263592953,178,4203,MALE
Adelie,Torgersen,41.95059612035477,19.566233755697635,201,4284,MALE
Adelie,Torgersen,41.827435785096874,19.603108384568152,204,4045,MALE
Adelie,Torgersen,39.054083527695404,19.55667624684793,199,4957,MALE
Adelie,Torgersen,43.03013792256738,18.47683179175481,189,3830,MALE
Adelie,Torgersen,41.49086392037662,18.679761673909756,199,4327,MALE
Adelie,Torgersen,43.02829043418592,18.27066714782506,200,4099,MALE
Adelie,Torgersen,40.36952141901132,18.408500467774772,192,3785,MALE
Adelie,Torgersen,40.929570912746264,19.15218951239953,202,4590,MALE
Adelie,Torgersen,43.55250261184459,20.089500157030585,202,4409,MALE
Adelie,Torgersen,42.10492310399283,17.870668101737643,189,4185,MALE
Adelie,Torgersen,38.53369562854738,20.008088892990386,191,3776,MALE
Adelie,Torgersen,36.658488316265974,18.72319242199597,191,4060,MALE
Adelie,Torgersen,48.822766452840774,17.764432364348785,201,4295,MALE
Adelie,Torgersen,34.49855674353939,19.28899810357381,182,4253,MALE
Adelie,Torgersen,37.341905355293754,20.22249748438632,200,3941,MALE
Adelie,Torgersen,41.141644526500755,18.14079511134543,192,3502,MALE
Adelie,Torgersen,39.85033553563888,20.576685355923036,184,3998,MALE
Adelie,Torgersen,37.591864503482924,19.61184675620376,200,4564,MALE
Adelie,Torgersen,37.35171343614762,19.6913139506397,196,3988,MALE
Adelie,Torgersen,41.738527109165055,19.711160885406393,191,4522,MALE
Adelie,Torgersen,41.34813966246343,19.618485461443797,192,4695,MALE
Adelie,Torgersen,44.2574226615073,19.27376107530765,188,3957,MALE
Adelie,Torgersen,43.17478495538229,19.729385327573134,203,4681,MALE
Adelie,Torgersen,43.537998121499065,18.472647717891704,197,3989,MALE
Adelie,Torgersen,42.58090709632564,17.992522528825752,197,3818,MALE
Adelie,Torgersen,39.24304030440947,20.59869012835551,189,4321,MALE
Adelie,Torgersen,43.52958821699954,18.32086400699725,200,4405,MALE
Adelie,Torgersen,37.342455103004205,21.526939550400904,185,4246,MALE
Adelie,Torgersen,41.5278677516773,18.675313612512955,196,4532,MALE
Adelie,Torgersen,42.03956599458923,20.924520189584868,192,3847,MALE
Adelie,Torgersen,38.711850126612184,17.63115995919497,195,3994,MALE
Adelie,Torgersen,37.563034274353576,19.308858786786082,202,4040,MALE
Adelie,Torgersen,41.30814432952967,19.0115628172005,199,4108,MALE
Adelie,Torgersen,42.421623693816684,17.75138625215708,197,3584,MALE
Adelie,Torgersen,40.50414744167854,18.954113116656757,202,3914,MALE
Adelie,Torgersen,43.75883764409071,19.090260508707196,197,3914,MALE
Adelie,Torgersen,37.5523348064611,19.458947759719344,192,3713,MALE
Adelie,Torgersen,43.7953353374774,19.864008064003148,191,4011,MALE
Adelie,Torgersen,40.78885081664888,20.696864785502086,184,3737,MALE
Adelie,Torgersen,40.0753730040681,18.487317954609242,185,3882,MALE
Adelie,Torgersen,43.54262961354909,19.354995605885378,197,4503,MALE
Adelie,Torgersen,45.783165257525255,18.12288765308835,194,4435,MALE
Adelie,Torgersen,43.105246567191415,16.289852400357685,191,3345,MALE
Adelie,Torgersen,40.60836384142764,19.10235354553172,205,3915,MALE
Adelie,Torgersen,37.748996630243155,20.37939604863876,186,3659,MALE
Adelie,Torgersen,37.7263567137668,19.18204978089549,197,4203,MALE
Adelie,Torgersen,42.995464559505095,19.1080056980984,193,3974,MALE
Adelie,Torgersen,36.223400016602746,19.119911867336057,196,3678,MALE
Adelie,Torgersen,40.20740013755537,17.437003755044802,186,4231,MALE
Adelie,Torgersen,39.14962668446238,17.09525000284511,197,3816,MALE
Adelie,Torgersen,40.75968972756555,19.883853407360586,188,4269,MALE
Adelie,Torgersen,41.10263814030249,21.813931365743997,194,3993,MALE
Adelie,Torgersen,37.05371519297104,20.875060551636075,199,3972,MALE
Adelie,Torgersen,43.62455235412773,20.67494939401927,190,3990,MALE
Adelie,Torgersen,40.76032857315703,19.097476539408333,192,3394,MALE
Adelie,Torgersen,40.933713995549375,20.282169820955637,195,4398,MALE
Adelie,Torgersen,41.982358573437864,20.365170442271403,190,4925,MALE
Adelie,Torgersen,39.31212509407027,17.795445208328076,195,3406,MALE
Adelie,Torgersen,36.59049345605788,18.389970346206894,192,3649,MALE
Adelie,Torgersen,41.18289746139565,19.979882095842058,196,3939,MALE
Adelie,Torgersen,40.78274957421241,18.43353594667671,192,4226,MALE
Adelie,Torgersen,42.797623137577666,18.33805841693911,194,3299,MALE
Adelie,Torgersen,39.16641705735698,20.955961763717134,207,3809,MALE
Adelie,Torgersen,39.932373325134584,19.40932608141291,191,4151,MALE
Adelie,Torgersen,40.66387636130254,19.56510747635355,188,3952,MALE
Adelie,Torgersen,40.59290260760829,20.309493165664975,187,3794,MALE
Adelie,Torgersen,35.80744295078768,19.254986134731308,184,3993,MALE
Adelie,Torgersen,39.97179382981294,19.54839699591053,194,4350,MALE
Adelie,Torgersen,37.55422887066615,21.45948181818175,192,4106,MALE
Adelie,Torgersen,40.724547023549654,19.335815310566428,191,3382,MALE
Adelie,Torgersen,43.53961577072349,19.179263766621876,183,4167,MALE
Adelie,Torgersen,39.251307048025886,19.00303379611368,199,3989,MALE
Adelie,Torgersen,44.04647931543012,18.12296688886418,203,4036,MALE
Adelie,Torgersen,44.662169049506865,20.480630839499188,190,3303,MALE
Adelie,Torgersen,37.18820341939024,20.272083578335423,194,3522,MALE
Adelie,Torgersen,39.53187261432861,19.09422423779293,197,4147,MALE
Adelie,Torgersen,36.773283923937605,18.207522978951612,201,4100,MALE
Adelie,Torgersen,39.89335444206409,20.017261721640573,192,3957,MALE
Adelie,Torgersen,43.4232335137035,20.61553075446314,198,3681,MALE
Adelie,Torgersen,44.631733604118985,18.325625876036252,191,4745,MALE
Adelie,Torgersen,36.447596548353395,18.268834671480285,193,3914,MALE
Adelie,Torgersen,41.04563839349255,20.283715549205095,192,4235,MALE
Adelie,Torgersen,36.99678257266754,19.930973716294943,186,4409,MALE
Adelie,Torgersen,42.989013857726405,19.433099879068823,193,3766,MALE
Adelie,Torgersen,37.81607234042053,20.13565918155251,202,4392,MALE
Adelie,Torgersen,34.83565268662265,20.319185746464775,183,3124,MALE
Adelie,Torgersen,41.14925893871089,15.85881092178806,201,4617,MALE
Adelie,Torgersen,41.61939523951383,18.70867136218936,193,3843,MALE
Adelie,Torgersen,40.87362778983242,20.03194894039761,201,3957,MALE
Adelie,Torgersen,44.73052040744394,18.94795796422852,185,4169,MALE
Adelie,Torgersen,34.19752182429008,20.887868027896086,188,3672,MALE
Adelie,Torgersen,41.216909987229904,19.48030293885375,201,3919,MALE
Adelie,Torgersen,43.2878213759368,18.657196382792115,200,3830,MALE
Adelie,Torgersen,37.82523508153472,20.9545910374116,189,3859,MALE
Adelie,Torgersen,37.34671631805871,20.365119080865757,188,4224,MALE
Adelie,Torgersen,40.775655633789,20.15312001919933,196,4576,MALE
Adelie,Torgersen,33.23124567470336,20.20561246519372,189,4288,MALE
Adelie,Torgersen,41.766661961991666,19.962643356398896,192,3655,MALE
Adelie,Torgersen,45.50587198466046,16.945985800759228,200,4276,MALE
Adelie,Torgersen,38.78763405769231,19.679331577868993,200,4645,MALE
Adelie,Torgersen,34.31601498358174,20.454806531562934,194,4031,MALE
Adelie,Torgersen,40.96978378414133,17.78254072543881,199,4042,MALE
Adelie,Torgersen,41.29512595735966,18.066285593852715,199,4097,MALE
Adelie,Torgersen,42.69283380371854,19.210757991235724,202,3715,MALE
Adelie,Torgersen,41.537292406656185,18.961903585349102,198,4041,MALE
